County,State,mean_life_expectancy,State_FIPS,County_FIPS,No Vehicle (Owner)
Callahan County,Texas,76.0455483550751,48,059,84.0
Cameron County,Texas,79.9676250752686,48,061,3177.0
Camp County,Texas,74.800645659298,48,063,75.0
Carson County,Texas,77.9719755673849,48,065,32.0
Cass County,Texas,74.9093984936589,48,067,249.0
Castro County,Texas,78.3218807006499,48,069,9.0
Chambers County,Texas,77.3199410644012,48,071,167.0
Cherokee County,Texas,75.863592447561,48,073,274.0
Childress County,Texas,75.7916608018624,48,075,75.0
Clay County,Texas,76.961049875236,48,077,58.0
Cochran County,Texas,74.9874495270672,48,079,40.0
Coke County,Texas,76.2537283956453,48,081,28.0
Coleman County,Texas,74.8427148966259,48,083,64.0
Collin County,Texas,81.9698815981949,48,085,2252.0
Collingsworth County,Texas,74.8875235979221,48,087,26.0
Colorado County,Texas,77.1928188601455,48,089,181.0
Comal County,Texas,79.326249026691,48,091,484.0
Comanche County,Texas,76.6920779383093,48,093,68.0
Concho County,Texas,77.6901878955627,48,095,17.0
Cooke County,Texas,76.8236379661105,48,097,281.0
Coryell County,Texas,77.1622382292358,48,099,435.0
Cottle County,Texas,75.7174505533677,48,101,20.0
Crane County,Texas,75.8091822028117,48,103,13.0
Crockett County,Texas,76.8573688360256,48,105,20.0
Crosby County,Texas,75.6505819918256,48,107,43.0
Culberson County,Texas,78.8277869117541,48,109,18.0
Dallam County,Texas,76.7696934186522,48,111,7.0
Dallas County,Texas,78.4679404044602,48,113,9386.0
Dawson County,Texas,75.6235287953347,48,115,139.0
Deaf Smith County,Texas,76.9774628837405,48,117,80.0
Delta County,Texas,75.0740400277414,48,119,84.0
Denton County,Texas,81.1727591591839,48,121,1960.0
DeWitt County,Texas,76.2679986158449,48,123,165.0
Dickens County,Texas,76.7917921035615,48,125,19.0
Dimmit County,Texas,77.5549998198403,48,127,143.0
Donley County,Texas,75.6339479410187,48,129,16.0
Duval County,Texas,74.9719528099885,48,131,185.0
Eastland County,Texas,74.7937728570909,48,133,112.0
Ector County,Texas,74.6616346902196,48,135,788.0
Edwards County,Texas,78.391819669656,48,137,38.0
Ellis County,Texas,77.9962710263807,48,139,604.0
El Paso County,Texas,79.4671457635366,48,141,5437.0
Erath County,Texas,78.2777509237598,48,143,174.0
Falls County,Texas,76.4157545719343,48,145,177.0
Fannin County,Texas,75.0743579551973,48,147,179.0
Fayette County,Texas,78.7396305451711,48,149,194.0
Fisher County,Texas,77.6344819739773,48,151,25.0
Floyd County,Texas,77.1459075116282,48,153,39.0
Foard County,Texas,76.4637952306371,48,155,10.0
Fort Bend County,Texas,82.064959203127,48,157,2364.0
Franklin County,Texas,77.4627381443676,48,159,29.0
Freestone County,Texas,76.3121883229639,48,161,137.0
Frio County,Texas,76.9289528740909,48,163,209.0
Gaines County,Texas,77.1813716651243,48,165,92.0
Galveston County,Texas,77.3964752860558,48,167,1821.0
Garza County,Texas,76.3023545902735,48,169,28.0
Gillespie County,Texas,80.5694247548803,48,171,150.0
Glasscock County,Texas,80.6949006573329,48,173,2.0
Goliad County,Texas,78.6566795869844,48,175,43.0
Gonzales County,Texas,76.4093325965584,48,177,160.0
Gray County,Texas,74.3060364630032,48,179,186.0
Grayson County,Texas,75.8906363807353,48,181,781.0
Gregg County,Texas,75.036871666914,48,183,724.0
Grimes County,Texas,76.5115310500355,48,185,294.0
Guadalupe County,Texas,79.4506273402854,48,187,717.0
Hale County,Texas,76.5128986688734,48,189,104.0
Hall County,Texas,75.2618857261074,48,191,26.0
Hamilton County,Texas,75.9370132082977,48,193,49.0
Hansford County,Texas,76.0628882702337,48,195,20.0
Hardeman County,Texas,76.8397297532331,48,197,44.0
Hardin County,Texas,75.686689283259,48,199,279.0
Harris County,Texas,79.042857979916,48,201,16639.0
Harrison County,Texas,75.8210429462224,48,203,595.0
Hartley County,Texas,79.9043636720723,48,205,0.0
Haskell County,Texas,75.6857583866336,48,207,73.0
Hays County,Texas,80.2596975331408,48,209,604.0
Hemphill County,Texas,77.3039349323939,48,211,8.0
Henderson County,Texas,74.9760174013995,48,213,573.0
Hidalgo County,Texas,80.8716321318647,48,215,6184.0
Hill County,Texas,76.1642185127297,48,217,190.0
Hockley County,Texas,75.7971142207831,48,219,81.0
Hood County,Texas,77.8338116750353,48,221,266.0
Hopkins County,Texas,76.0828457963505,48,223,170.0
Houston County,Texas,75.9774589606229,48,225,229.0
Howard County,Texas,74.397794084253,48,227,200.0
Hudspeth County,Texas,81.2689783010742,48,229,21.0
Hunt County,Texas,75.846765771955,48,231,521.0
Hutchinson County,Texas,74.6599684293846,48,233,171.0
Irion County,Texas,79.6946796354727,48,235,16.0
Jack County,Texas,75.751177808941,48,237,21.0
Jackson County,Texas,76.9425217191459,48,239,138.0
Jasper County,Texas,75.0013984560596,48,241,262.0
Jeff Davis County,Texas,83.5167926973439,48,243,0.0
Jefferson County,Texas,75.7702632577749,48,245,1972.0
Jim Hogg County,Texas,76.2654393513098,48,247,74.0
Jim Wells County,Texas,74.9815252705474,48,249,444.0
Johnson County,Texas,76.7448569151439,48,251,657.0
Jones County,Texas,76.4658553157764,48,253,154.0
Karnes County,Texas,76.554435728968,48,255,139.0
Kaufman County,Texas,76.2655444315523,48,257,498.0
Kendall County,Texas,80.4246160875522,48,259,150.0
Kerr County,Texas,77.75662774005,48,265,456.0
Kimble County,Texas,77.9043518975393,48,267,41.0
Kinney County,Texas,78.9729363568118,48,271,30.0
Kleberg County,Texas,76.0824735335586,48,273,285.0
Knox County,Texas,75.619275206347,48,275,8.0
Lamar County,Texas,74.6121217884024,48,277,291.0
Lamb County,Texas,75.5436416846698,48,279,105.0
Lampasas County,Texas,77.2142174503662,48,281,76.0
La Salle County,Texas,77.4531603338127,48,283,134.0
Lavaca County,Texas,78.3768617124011,48,285,168.0
Lee County,Texas,77.8828442148967,48,287,93.0
Leon County,Texas,76.2163050114445,48,289,136.0
Liberty County,Texas,73.9213071001902,48,291,665.0
Limestone County,Texas,75.1115410054661,48,293,279.0
Lipscomb County,Texas,77.4656387169594,48,295,9.0
Live Oak County,Texas,78.6482446705849,48,297,35.0
Llano County,Texas,78.3534118661913,48,299,89.0
Lubbock County,Texas,76.3172119429226,48,303,1317.0
Lynn County,Texas,76.6310984800432,48,305,18.0
McCulloch County,Texas,76.1044980085071,48,307,123.0
McLennan County,Texas,77.4487914290315,48,309,1379.0
Madison County,Texas,76.5474862671346,48,313,141.0
Marion County,Texas,73.7111145129031,48,315,156.0
Martin County,Texas,76.0748963876094,48,317,35.0
Mason County,Texas,78.9853865587176,48,319,27.0
Matagorda County,Texas,76.040680049223,48,321,242.0
Maverick County,Texas,78.1065855468572,48,323,489.0
Medina County,Texas,78.2961748418577,48,325,455.0
Menard County,Texas,77.6406350091026,48,327,10.0
Midland County,Texas,78.2487704019029,48,329,845.0
Milam County,Texas,76.2283864160386,48,331,195.0
Mills County,Texas,77.3067207394247,48,333,30.0
Mitchell County,Texas,74.8265828273371,48,335,29.0
Montague County,Texas,74.3337528863684,48,337,38.0
Montgomery County,Texas,79.0644454102598,48,339,2295.0
Moore County,Texas,77.5387554356615,48,341,138.0
Morris County,Texas,73.8181089389341,48,343,217.0
Motley County,Texas,76.6975747907917,48,345,13.0
Nacogdoches County,Texas,76.2413118040805,48,347,412.0
Navarro County,Texas,75.5388378221066,48,349,359.0
Newton County,Texas,74.8728290162423,48,351,56.0
Nolan County,Texas,74.6770418519411,48,353,147.0
Nueces County,Texas,77.7401375933212,48,355,2223.0
Ochiltree County,Texas,76.0061129937915,48,357,40.0
Oldham County,Texas,77.9506250120696,48,359,0.0
Orange County,Texas,73.8514573495733,48,361,701.0
Palo Pinto County,Texas,75.3168150461128,48,363,190.0
Panola County,Texas,74.9350067556366,48,365,98.0
Parker County,Texas,77.6446539517384,48,367,432.0
Parmer County,Texas,78.363066975154,48,369,30.0
Pecos County,Texas,77.5006255558964,48,371,115.0
Polk County,Texas,72.4918712524599,48,373,452.0
Potter County,Texas,73.7644559232261,48,375,771.0
Presidio County,Texas,85.0105668839091,48,377,99.0
Rains County,Texas,76.131640218427,48,379,74.0
Randall County,Texas,78.5868370445539,48,381,327.0
Reagan County,Texas,76.8111799932477,48,383,9.0
Real County,Texas,75.9916830824159,48,385,22.0
Red River County,Texas,74.1275276628298,48,387,94.0
Reeves County,Texas,77.1100631794222,48,389,131.0
Refugio County,Texas,76.067318713085,48,391,64.0
Robertson County,Texas,76.0761704144137,48,395,181.0
Rockwall County,Texas,80.0265703107485,48,397,402.0
Runnels County,Texas,75.9576579428348,48,399,22.0
Rusk County,Texas,76.0548045315464,48,401,393.0
Sabine County,Texas,74.9735803070845,48,403,103.0
San Augustine County,Texas,74.302661120971,48,405,58.0
San Jacinto County,Texas,76.1309893484355,48,407,280.0
San Patricio County,Texas,75.7300262545864,48,409,525.0
San Saba County,Texas,77.4449776605095,48,411,16.0
Schleicher County,Texas,77.0257085259565,48,413,29.0
Scurry County,Texas,76.2800297357375,48,415,101.0
Shackelford County,Texas,77.8232293329705,48,417,51.0
Shelby County,Texas,74.084590652535,48,419,172.0
Sherman County,Texas,77.3887725174812,48,421,9.0
Smith County,Texas,77.6029172372455,48,423,1121.0
Somervell County,Texas,77.541775973834,48,425,35.0
Starr County,Texas,77.9196028835058,48,427,817.0
Stephens County,Texas,75.9108720779953,48,429,96.0
Sterling County,Texas,76.8110757075339,48,431,0.0
Stonewall County,Texas,76.6463847356364,48,433,0.0
Sutton County,Texas,78.0922365677145,48,435,38.0
Swisher County,Texas,76.6084968716675,48,437,40.0
Tarrant County,Texas,78.6659172915562,48,439,6356.0
Taylor County,Texas,75.591300485248,48,441,775.0
Terry County,Texas,75.5011460853628,48,445,61.0
Throckmorton County,Texas,77.0297981297638,48,447,14.0
Titus County,Texas,76.4429411841896,48,449,80.0
Tom Green County,Texas,77.4351792608132,48,451,591.0
Travis County,Texas,81.2131166607299,48,453,4091.0
Trinity County,Texas,74.1046147098199,48,455,186.0
Tyler County,Texas,75.2565577780205,48,457,322.0
Upshur County,Texas,75.0402961933937,48,459,257.0
Upton County,Texas,76.6293697453689,48,461,31.0
Uvalde County,Texas,77.4334253520316,48,463,228.0
Val Verde County,Texas,78.5005326110438,48,465,366.0
Van Zandt County,Texas,75.8664322097625,48,467,347.0
Victoria County,Texas,77.5368431215519,48,469,516.0
Walker County,Texas,77.9348381214416,48,471,205.0
Waller County,Texas,78.5180159465555,48,473,218.0
Ward County,Texas,75.5938685605365,48,475,112.0
Washington County,Texas,79.2152191454332,48,477,169.0
Webb County,Texas,79.1615099315018,48,479,1862.0
Wharton County,Texas,77.0412559438845,48,481,285.0
Wheeler County,Texas,74.9088031488341,48,483,19.0
Wichita County,Texas,75.2211383187076,48,485,592.0
Wilbarger County,Texas,74.846177936058,48,487,45.0
Willacy County,Texas,77.9364441544552,48,489,240.0
Williamson County,Texas,81.5562831402586,48,491,1118.0
Wilson County,Texas,78.6529745267365,48,493,289.0
Winkler County,Texas,73.8035674611933,48,495,100.0
Wise County,Texas,76.3858090438437,48,497,252.0
Wood County,Texas,75.8835467003952,48,499,131.0
Yoakum County,Texas,77.1469415703016,48,501,55.0
Young County,Texas,74.7512311181104,48,503,185.0
Zapata County,Texas,78.2704031457374,48,505,167.0
Zavala County,Texas,76.3404970751218,48,507,277.0
Beaver County,Utah,76.6239279278931,49,001,8.0
Box Elder County,Utah,78.7800027770458,49,003,230.0
Cache County,Utah,81.5241737805183,49,005,389.0
Carbon County,Utah,75.5262125099169,49,007,223.0
Daggett County,Utah,79.4056943864262,49,009,2.0
Davis County,Utah,80.3840776396984,49,011,1128.0
Duchesne County,Utah,76.5064517202396,49,013,100.0
Emery County,Utah,76.7928777423528,49,015,69.0
Garfield County,Utah,79.141668423611,49,017,24.0
Grand County,Utah,78.4420339996832,49,019,50.0
Iron County,Utah,78.5646716776781,49,021,260.0
Juab County,Utah,77.7010365960342,49,023,57.0
Kane County,Utah,78.4399265832955,49,025,78.0
Millard County,Utah,79.5607367996875,49,027,76.0
Morgan County,Utah,81.1055974512066,49,029,9.0
Piute County,Utah,78.0101330485998,49,031,11.0
Rich County,Utah,81.2113182015722,49,033,6.0
Salt Lake County,Utah,79.3408740406773,49,035,5045.0
San Juan County,Utah,78.0583431523162,49,037,148.0
Sanpete County,Utah,78.8937677972938,49,039,91.0
Sevier County,Utah,77.0592567117179,49,041,156.0
Summit County,Utah,82.921737109531,49,043,104.0
Tooele County,Utah,77.8827566828091,49,045,229.0
Uintah County,Utah,76.8256898764768,49,047,147.0
Utah County,Utah,80.4131301018374,49,049,1314.0
Wasatch County,Utah,81.0271291951163,49,051,61.0
Washington County,Utah,81.410098929861,49,053,712.0
Wayne County,Utah,78.5608864914318,49,055,11.0
Weber County,Utah,78.0987586725419,49,057,1373.0
Addison County,Vermont,80.6045965096076,50,001,250.0
Bennington County,Vermont,78.6596454148964,50,003,285.0
Caledonia County,Vermont,78.930433634685,50,005,170.0
Chittenden County,Vermont,81.6070321791103,50,007,804.0
Essex County,Vermont,78.7170460033211,50,009,86.0
Franklin County,Vermont,78.6351224994759,50,011,275.0
Grand Isle County,Vermont,79.8483503416845,50,013,47.0
Lamoille County,Vermont,80.0274360064274,50,015,112.0
Orange County,Vermont,79.5653782757421,50,017,217.0
Orleans County,Vermont,78.1289332837064,50,019,243.0
Rutland County,Vermont,78.120165455005,50,021,553.0
Washington County,Vermont,80.0506526129881,50,023,403.0
Windham County,Vermont,78.9895833051325,50,025,277.0
Windsor County,Vermont,79.8565688207412,50,027,446.0
Accomack County,Virginia,75.3764671515865,51,001,576.0
Amelia County,Virginia,76.2933185045779,51,007,120.0
Amherst County,Virginia,77.377695729222,51,009,334.0
Appomattox County,Virginia,77.1484572596696,51,011,173.0
Arlington County,Virginia,84.2271431045784,51,013,1929.0
Bath County,Virginia,76.129329359877,51,017,35.0
Bland County,Virginia,75.3142145732748,51,021,87.0
Botetourt County,Virginia,79.0964757819333,51,023,369.0
Brunswick County,Virginia,75.4506205554823,51,025,268.0
Buchanan County,Virginia,72.75287841356,51,027,436.0
Buckingham County,Virginia,77.4718930729501,51,029,183.0
Campbell County,Virginia,78.4149779451745,51,031,445.0
Caroline County,Virginia,77.1332561852983,51,033,354.0
Carroll County,Virginia,77.0563930394349,51,035,443.0
Charles City County,Virginia,76.7893795745755,51,036,78.0
Charlotte County,Virginia,75.3384062323402,51,037,198.0
Chesterfield County,Virginia,79.255189212786,51,041,1254.0
Clarke County,Virginia,78.7450506928005,51,043,100.0
Craig County,Virginia,78.0139474841577,51,045,31.0
Culpeper County,Virginia,77.9286858942715,51,047,355.0
Cumberland County,Virginia,78.4608190604316,51,049,122.0
Dickenson County,Virginia,72.746652258392,51,051,310.0
Dinwiddie County,Virginia,76.877249251285,51,053,249.0
Essex County,Virginia,76.4281638718822,51,057,112.0
Fauquier County,Virginia,79.4286311942582,51,061,374.0
Floyd County,Virginia,78.6334225761018,51,063,121.0
Fluvanna County,Virginia,80.5540031266729,51,065,180.0
Franklin County,Virginia,78.1395687548256,51,067,592.0
Frederick County,Virginia,79.3014296532503,51,069,438.0
Giles County,Virginia,75.2144089075543,51,071,131.0
Gloucester County,Virginia,77.2100673185152,51,073,285.0
Goochland County,Virginia,80.1676947842553,51,075,159.0
Grayson County,Virginia,76.2679039144592,51,077,282.0
Greene County,Virginia,79.1245331931256,51,079,58.0
Hanover County,Virginia,79.4180784553709,51,085,497.0
Henrico County,Virginia,79.1740448113316,51,087,1781.0
Henry County,Virginia,75.3617758170731,51,089,633.0
Highland County,Virginia,79.315825968356,51,091,53.0
Isle of Wight County,Virginia,78.4026325299823,51,093,253.0
King and Queen County,Virginia,77.068343726211,51,097,68.0
King George County,Virginia,78.6791752771448,51,099,141.0
King William County,Virginia,76.9619998684042,51,101,85.0
Lancaster County,Virginia,77.0978932205283,51,103,104.0
Lee County,Virginia,74.2760997901072,51,105,358.0
Loudoun County,Virginia,83.9018050478387,51,107,1191.0
Louisa County,Virginia,77.9982904780334,51,109,326.0
Lunenburg County,Virginia,75.9201033610427,51,111,144.0
Madison County,Virginia,78.2509182844666,51,113,79.0
Mathews County,Virginia,78.6758202717921,51,115,57.0
Mecklenburg County,Virginia,75.6871583766414,51,117,449.0
Middlesex County,Virginia,77.0876441707679,51,119,142.0
Montgomery County,Virginia,79.7585948731131,51,121,287.0
Nelson County,Virginia,77.9234656648408,51,125,227.0
New Kent County,Virginia,78.5318083477702,51,127,96.0
Northampton County,Virginia,75.6067876842237,51,131,197.0
Northumberland County,Virginia,79.0903224335947,51,133,118.0
Nottoway County,Virginia,74.9682218655331,51,135,178.0
Orange County,Virginia,77.829361604524,51,137,152.0
Page County,Virginia,76.6158623904911,51,139,177.0
Patrick County,Virginia,76.0509026311695,51,141,172.0
Powhatan County,Virginia,80.0406728846067,51,145,103.0
Prince Edward County,Virginia,76.9428115575688,51,147,236.0
Prince George County,Virginia,79.6160894198812,51,149,247.0
Pulaski County,Virginia,75.6179487464834,51,155,372.0
Rappahannock County,Virginia,79.9941737104011,51,157,62.0
Richmond County,Virginia,76.5375232297945,51,159,73.0
Roanoke County,Virginia,79.1377903826707,51,161,736.0
Russell County,Virginia,74.4100855469471,51,167,338.0
Scott County,Virginia,74.9713350483663,51,169,405.0
Shenandoah County,Virginia,78.4841019562624,51,171,402.0
Smyth County,Virginia,74.4695501315181,51,173,439.0
Stafford County,Virginia,79.9440543219382,51,179,423.0
Surry County,Virginia,77.2686828341894,51,181,47.0
Sussex County,Virginia,74.7033890462433,51,183,146.0
Tazewell County,Virginia,73.0769031404759,51,185,724.0
Warren County,Virginia,76.6000835956577,51,187,246.0
Washington County,Virginia,76.800715666029,51,191,593.0
Westmoreland County,Virginia,76.6564803983487,51,193,145.0
Wise County,Virginia,72.8588993792251,51,195,611.0
Wythe County,Virginia,75.52483125977,51,197,320.0
Alexandria City,Virginia,82.9661850208233,51,510,1117.0
Bristol City,Virginia,72.8503453500735,51,520,160.0
Chesapeake City,Virginia,78.2476343016021,51,550,1136.0
Colonial Heights City,Virginia,75.5429378034021,51,570,94.0
Covington City,Virginia,71.9034797856489,51,580,90.0
Falls Church City,Virginia,81.6004173311485,51,610,34.0
Galax City,Virginia,70.9583635882571,51,640,77.0
Hampton City,Virginia,76.5582429476697,51,650,895.0
Hopewell City,Virginia,71.9581423470242,51,670,178.0
Lexington City,Virginia,77.2671038666044,51,678,64.0
Lynchburg City,Virginia,76.5793332578414,51,680,737.0
Martinsville City,Virginia,69.1171296513564,51,690,119.0
Norfolk City,Virginia,75.3646457631985,51,710,1449.0
Norton City,Virginia,74.2574625889429,51,720,41.0
Petersburg City,Virginia,69.5809064529234,51,730,469.0
Poquoson City,Virginia,79.5230225799309,51,735,80.0
Portsmouth City,Virginia,74.1081517312784,51,740,802.0
Radford City,Virginia,76.8749025417338,51,750,157.0
Richmond City,Virginia,76.5036186016373,51,760,1717.0
Roanoke City,Virginia,74.1804904425095,51,770,859.0
Salem City,Virginia,75.9016708112946,51,775,272.0
Suffolk City,Virginia,77.3508743523767,51,800,437.0
Virginia Beach City,Virginia,79.9741067719705,51,810,1725.0
Winchester City,Virginia,77.1892168648065,51,840,141.0
Fairfax County,Virginia,84.4572243527794,51,059,4314.0
Fairfax City,Virginia,84.4572243527794,51,600,125.0
Rockingham County,Virginia,80.3932344142763,51,165,773.0
Harrisonburg City,Virginia,80.3932344142763,51,660,205.0
James City County,Virginia,81.6014732894836,51,095,309.0
Williamsburg City,Virginia,81.6014732894836,51,830,85.0
Prince William County,Virginia,81.4979686084663,51,153,1168.0
Manassas City,Virginia,81.4979686084663,51,683,137.0
Manassas Park City,Virginia,81.4979686084663,51,685,122.0
Rockbridge County,Virginia,78.6688793723973,51,163,129.0
Buena Vista City,Virginia,78.6688793723973,51,530,69.0
Spotsylvania County,Virginia,79.0924248884679,51,177,811.0
Fredericksburg City,Virginia,79.0924248884679,51,630,107.0
Augusta County,Virginia,77.9530496170894,51,015,584.0
Staunton City,Virginia,77.9530496170894,51,790,79.0
Waynesboro City,Virginia,77.9530496170894,51,820,150.0
Pittsylvania County,Virginia,75.0233989219488,51,143,729.0
Danville City,Virginia,75.0233989219488,51,590,617.0
Greensville County,Virginia,74.0043148184047,51,081,233.0
Emporia City,Virginia,74.0043148184047,51,595,33.0
Albemarle County,Virginia,81.4234049969489,51,003,427.0
Charlottesville City,Virginia,81.4234049969489,51,540,307.0
Bedford County,Virginia,78.7174989168034,51,019,606.0
Bedford City,Virginia,78.7174989168034,51,515,
Halifax County,Virginia,75.5162130891812,51,083,540.0
Southampton County,Virginia,75.831967755636,51,175,99.0
Franklin City,Virginia,75.831967755636,51,620,66.0
Alleghany County,Virginia,75.5155056131058,51,005,180.0
York County,Virginia,77.9318976547342,51,199,236.0
Newport News City,Virginia,77.9318976547342,51,700,1025.0
Adams County,Washington,79.0665304961728,53,001,131.0
Asotin County,Washington,78.8957597798239,53,003,124.0
Benton County,Washington,80.0617325414632,53,005,930.0
Chelan County,Washington,80.3387162594137,53,007,600.0
Clallam County,Washington,78.7778760488417,53,009,735.0
Clark County,Washington,79.9101578338538,53,011,1594.0
Columbia County,Washington,79.2023520968595,53,013,55.0
Cowlitz County,Washington,77.1629140613517,53,015,580.0
Douglas County,Washington,80.9604094718369,53,017,222.0
Ferry County,Washington,77.6711610329568,53,019,36.0
Franklin County,Washington,80.5656038340234,53,021,351.0
Garfield County,Washington,80.6413638651556,53,023,11.0
Grant County,Washington,78.8387490241087,53,025,355.0
Grays Harbor County,Washington,76.7739633269069,53,027,613.0
Island County,Washington,81.6602433121718,53,029,648.0
Jefferson County,Washington,81.4039048928629,53,031,254.0
King County,Washington,82.0511640326599,53,033,12481.0
Kitsap County,Washington,79.8494357187365,53,035,1545.0
Kittitas County,Washington,81.2854308660296,53,037,186.0
Klickitat County,Washington,80.9805163596809,53,039,79.0
Lewis County,Washington,77.5869377600203,53,041,433.0
Lincoln County,Washington,80.1195277312077,53,043,63.0
Mason County,Washington,78.3837603754943,53,045,372.0
Okanogan County,Washington,77.9890279363163,53,047,289.0
Pacific County,Washington,76.9735634964591,53,049,200.0
Pend Oreille County,Washington,77.9051585743416,53,051,135.0
Pierce County,Washington,78.7571219903605,53,053,3649.0
San Juan County,Washington,84.384721918918,53,055,146.0
Skagit County,Washington,79.7642961900069,53,057,689.0
Skamania County,Washington,81.1974940381147,53,059,85.0
Snohomish County,Washington,80.2427328529305,53,061,2970.0
Spokane County,Washington,78.4492293182693,53,063,2888.0
Stevens County,Washington,78.5052152177823,53,065,389.0
Thurston County,Washington,80.0538605567436,53,067,1120.0
Wahkiakum County,Washington,79.5385116417182,53,069,22.0
Walla Walla County,Washington,79.7866561755966,53,071,425.0
Whatcom County,Washington,80.8476225536089,53,073,1392.0
Whitman County,Washington,80.8498761692426,53,075,185.0
Yakima County,Washington,77.9706270606519,53,077,997.0
Barbour County,West Virginia,75.8396980747497,54,001,183.0
Berkeley County,West Virginia,75.7320361525081,54,003,720.0
Boone County,West Virginia,71.2444326108322,54,005,586.0
Braxton County,West Virginia,75.6170659197355,54,007,337.0
Brooke County,West Virginia,75.6429328454965,54,009,358.0
Cabell County,West Virginia,72.9016804080817,54,011,1241.0
Calhoun County,West Virginia,76.1692249962827,54,013,60.0
Clay County,West Virginia,73.4047264644241,54,015,187.0
Doddridge County,West Virginia,77.6258455546223,54,017,93.0
Fayette County,West Virginia,72.9053878193309,54,019,666.0
Gilmer County,West Virginia,76.7115357395423,54,021,94.0
Grant County,West Virginia,77.6923177963259,54,023,95.0
Greenbrier County,West Virginia,75.2841253685077,54,025,525.0
Hampshire County,West Virginia,76.5192345828814,54,027,259.0
Hancock County,West Virginia,75.238804572696,54,029,401.0
Hardy County,West Virginia,77.0773219334704,54,031,159.0
Harrison County,West Virginia,75.1861272507416,54,033,959.0
Jackson County,West Virginia,75.8703461749665,54,035,370.0
Jefferson County,West Virginia,77.7852904329544,54,037,309.0
Kanawha County,West Virginia,73.8954164488508,54,039,2433.0
Lewis County,West Virginia,73.7190722618514,54,041,117.0
Lincoln County,West Virginia,71.8091517145244,54,043,293.0
Logan County,West Virginia,70.0668348455079,54,045,825.0
McDowell County,West Virginia,68.047275434592,54,047,580.0
Marion County,West Virginia,76.3318381618429,54,049,667.0
Marshall County,West Virginia,76.4314084919648,54,051,483.0
Mason County,West Virginia,74.0668285527736,54,053,537.0
Mercer County,West Virginia,72.7057345004874,54,055,900.0
Mineral County,West Virginia,76.2455069497773,54,057,205.0
Mingo County,West Virginia,70.1201576272396,54,059,599.0
Monongalia County,West Virginia,79.2750423328717,54,061,818.0
Monroe County,West Virginia,76.0652238063653,54,063,217.0
Morgan County,West Virginia,76.347057211771,54,065,206.0
Nicholas County,West Virginia,73.9693713915254,54,067,495.0
Ohio County,West Virginia,76.3170230064491,54,069,561.0
Pendleton County,West Virginia,78.5831782700199,54,071,147.0
Pleasants County,West Virginia,75.3262969384507,54,073,57.0
Pocahontas County,West Virginia,76.5466481456282,54,075,105.0
Preston County,West Virginia,76.8962852857656,54,077,486.0
Putnam County,West Virginia,76.3531873104018,54,079,269.0
Raleigh County,West Virginia,73.0198384213908,54,081,1211.0
Randolph County,West Virginia,76.1308197274637,54,083,307.0
Ritchie County,West Virginia,76.1516502902223,54,085,91.0
Roane County,West Virginia,73.8288646798201,54,087,209.0
Summers County,West Virginia,74.382220286881,54,089,151.0
Taylor County,West Virginia,76.630194065659,54,091,203.0
Tucker County,West Virginia,77.3967006397755,54,093,127.0
Tyler County,West Virginia,75.9967379796337,54,095,83.0
Upshur County,West Virginia,76.6443888185324,54,097,227.0
Wayne County,West Virginia,74.8784684883525,54,099,920.0
Webster County,West Virginia,74.0203011632288,54,101,173.0
Wetzel County,West Virginia,75.5356781609541,54,103,233.0
Wirt County,West Virginia,75.6809923152497,54,105,51.0
Wood County,West Virginia,75.5831356338114,54,107,970.0
Wyoming County,West Virginia,70.7596841912,54,109,469.0
Adams County,Wisconsin,77.5952100711906,55,001,166.0
Ashland County,Wisconsin,76.754084535877,55,003,216.0
Barron County,Wisconsin,79.080871307506,55,005,309.0
Bayfield County,Wisconsin,79.9264670490319,55,007,128.0
Brown County,Wisconsin,79.8544471245666,55,009,984.0
Buffalo County,Wisconsin,80.2251175842185,55,011,67.0
Burnett County,Wisconsin,79.129418659256,55,013,138.0
Calumet County,Wisconsin,80.3477479386644,55,015,174.0
Chippewa County,Wisconsin,79.4794376148997,55,017,357.0
Clark County,Wisconsin,78.9209015124804,55,019,741.0
Columbia County,Wisconsin,78.8883232219594,55,021,336.0
Crawford County,Wisconsin,79.4033829291651,55,023,237.0
Dane County,Wisconsin,81.5278823393658,55,025,2073.0
Dodge County,Wisconsin,78.709723551732,55,027,524.0
Door County,Wisconsin,80.5243665084066,55,029,146.0
Douglas County,Wisconsin,78.4013931605802,55,031,227.0
Dunn County,Wisconsin,80.5875108092702,55,033,264.0
Eau Claire County,Wisconsin,79.7819261747539,55,035,613.0
Florence County,Wisconsin,77.5469547581007,55,037,34.0
Fond du Lac County,Wisconsin,80.0383721974494,55,039,628.0
Forest County,Wisconsin,76.890585900365,55,041,55.0
Grant County,Wisconsin,79.3595522452741,55,043,392.0
Green County,Wisconsin,79.9826812314936,55,045,165.0
Green Lake County,Wisconsin,78.407056015868,55,047,213.0
Iowa County,Wisconsin,79.8338817585983,55,049,192.0
Iron County,Wisconsin,78.5733543612459,55,051,54.0
Jackson County,Wisconsin,78.1601479748944,55,053,175.0
Jefferson County,Wisconsin,79.9468954660237,55,055,347.0
Juneau County,Wisconsin,77.6528970032585,55,057,186.0
Kenosha County,Wisconsin,77.968173670797,55,059,982.0
Kewaunee County,Wisconsin,81.2986697896216,55,061,132.0
La Crosse County,Wisconsin,80.0744662677786,55,063,662.0
